bootstrap,fit_succeeded,training_concordance,test_concordance,optimism,"Age, per 10-year increase",EF 20% versus EF 40%,EF 30% versus EF 40%,EF 50% versus EF 40%,EF 60% versus EF 40%,"Serum creatinine, per doubling","Serum sodium, per 5-mEq/L increase",Male versus female
104,TRUE,0.7215605945121951,0.7392682224142898,-0.01770762790209468,1.6935237112272992,6.539010175650656,1.0696425063699644,1.2213197302623764,0.9927920180974399,1.4156235496595684,0.835383567932061,0.9366666879163769
105,TRUE,0.8111460417262075,0.7503121098626717,0.060833931863535806,1.5118920397396507,8.802723551836875,1.657760222714606,0.9871986536594403,1.0098514474938036,2.1362675614386206,0.9293916097692672,0.6278600733899254
106,TRUE,0.744584454197933,0.7415250168059156,0.0030594373920173057,1.5833296203632878,3.2670076367671173,1.2898409290002075,0.8912353697045142,0.6816110427099336,1.934530090168162,0.9693778119470027,0.7772246004365229
107,TRUE,0.7699380470056052,0.7382118505714012,0.031726196434204046,1.7069483141926407,7.603821655951543,1.905466076818149,0.6799673849714937,0.4444770778211952,2.1523859326272254,1.0223362558915388,0.73642024138604
108,TRUE,0.7356978391781792,0.726447709593777,0.0092501295844021891,1.8128473945520853,6.0707178143159135,1.1158598647242968,1.0607166981765697,0.6619623551739616,1.1590217230503093,0.8572405380520763,0.8434237776135122
109,TRUE,0.7149884912217358,0.7149236531259003,6.483809583546218e-5,1.5724000934787734,2.096777314159359,1.3403279156836834,0.7345265126621147,0.51266856606875,1.465568249578512,0.9078457570572034,1.1681218325798608
110,TRUE,0.753268491291563,0.7443580140209354,0.00891047727062766,1.3098156996603167,3.8488387196389184,1.4380006905773348,0.8878920155165765,0.783400033693613,1.9343512491768908,0.9485555331965619,1.0240507035149484
111,TRUE,0.7558165800768015,0.7449342168443291,0.01088236323247238,1.416684291743149,6.801087316464665,1.6672493714100634,1.0693538330580388,1.5180618750293762,1.4586953091227823,0.8532487724536161,0.9218585741756333
112,TRUE,0.7736978104175167,0.733266109670604,0.04043170074691271,1.564130483648826,5.038178220488222,0.9487433111025142,1.0134943089945845,0.44641997055931254,1.7409292456726795,0.9242538887765919,1.0196346495213322
113,TRUE,0.7659190923068766,0.7391241717084414,0.026794920598435246,1.7058277911122046,4.805823260748409,1.4739268672214436,1.0374283361113672,1.2215203875537934,1.6379035956350438,0.6478222960165169,1.0142781999431054
114,TRUE,0.7888035357255603,0.7350427350427351,0.05376080068282518,1.5503682211024232,4.637693888178714,1.2103133817691611,0.9019193481838489,0.5311653992994395,1.763296862249186,0.6947383274353341,1.010363763172713
115,TRUE,0.7321120101827439,0.7443099971189859,-0.012197986936242078,1.3338476159490373,4.246704360486245,1.5468946134113668,0.9594841205660823,1.0970627537889595,1.521894151145157,0.7569054102588293,0.9464115692207983
116,TRUE,0.7122275429326288,0.7362431575914722,-0.024015614658843387,1.3973351500973334,4.063839104150942,1.0327507596254686,1.102829281772018,0.7662572739624705,1.3605711338895923,0.7221178543399486,0.8707831119648681
117,TRUE,0.7887572590011614,0.7415250168059156,0.0472322421952458,1.9044929260382124,5.718710941405713,1.221085123063304,1.0877829360207267,0.8875152507408779,1.632586971353724,0.7771516699414486,0.7908953048709129
118,TRUE,0.7390413399857448,0.7445020647267838,-0.00546072474103898,1.6557854452779615,3.8387681665503086,1.3243168625090813,0.9484826849040012,0.8130455510398302,1.7152795554966134,0.9179385155470967,0.7312489846884718
119,TRUE,0.7419797227800362,0.7328819744550081,0.009097748325028077,1.4407187800849566,2.1968313706798854,1.3054964467341437,0.9621108512032719,1.0720428717401402,1.9131535839337919,0.6735903609489753,0.9366035558962847
120,TRUE,0.739186507936508,0.7344665322193412,0.004719975717166758,1.6344676914753966,7.2026707022571586,2.0440671726491586,0.7584927553015053,0.7436770325825568,1.42368912508765,0.9604100520896255,0.889615073729106
121,TRUE,0.7130793101694053,0.7298569096321905,-0.01677759946278523,1.4606334664791096,3.565723697650287,1.159640805210961,1.2145440046282021,1.401608365510122,1.375550490581331,0.6801999563293859,1.224181418240083
122,TRUE,0.7458889797401653,0.7470469605301067,-0.0011579807899413375,1.5672077328769587,3.9021701428060616,1.4327930746834592,0.9643666951783452,0.9950691920609798,1.7255836091030137,0.8712962288239664,0.8493096232274275
123,TRUE,0.7643893770362327,0.7328339575530587,0.031555419483173974,1.5941916764779407,4.345537351389723,1.2532653844038881,0.8085959467289553,0.4167706631772215,2.073482236920523,1.147625582920254,0.7274401405719649
124,TRUE,0.784172291205111,0.7379717660616537,0.046200525143457294,1.60809191420104,4.33878069793285,1.203715755647082,1.1459993427204276,1.1430851758168152,1.8098776064851871,0.7389491179127241,1.2508796234489539
125,TRUE,0.7612159223104547,0.7396043407279362,0.021611581582518413,1.611146739244583,6.626226856908566,1.9117763701581465,0.7789288153707629,0.7294134999249766,1.5017805999154923,0.881355118529517,0.7441554989827971
126,TRUE,0.7459516744383213,0.73177758571017,0.01417408872815129,1.7716237148314067,2.6926915976230466,0.9948933005338856,1.0812630838298136,0.7985828005958592,1.629685865818348,0.9168278497922427,0.8550658301224762
127,TRUE,0.7576937167979483,0.747575146451551,0.010118570346397293,1.6351219737936182,5.588954275415998,1.4437645139168978,0.965205877448494,0.8699547080549084,1.9491443813336196,0.8690892637968346,0.7109487541751547
